"PointID","x","y","Density","Momentum_x","Momentum_y","Energy","Turb_Kin_Energy","Omega","Pressure","Temperature","Mach","Pressure_Coefficient","Velocity_x","Velocity_y","Laminar_Viscosity","Skin_Friction_Coefficient_x","Skin_Friction_Coefficient_y","Heat_Flux","Y_Plus","Eddy_Viscosity"
9071, 5.845909176294053e-01, 6.144298134069870e-02, 2.609167671793677e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617389872574834e+03, 1.000000000000000e-10, 2.780448260354986e+14, 2.246955949029932e+03, 3.000011466811597e+02, 0.000000000000000e+00, 3.056653100149794e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921676983498e-05, 2.510611361975881e-03, 2.638758872497832e-04, 1.100682813478554e+05, 4.570480743040615e-03, 9.383982071496473e-27
9072, 5.839376892223029e-01, 6.137432426851641e-02, 2.609180649506716e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617417819410627e+03, 1.000000000000000e-10, 2.780238156280859e+14, 2.246967127764249e+03, 3.000011470313065e+02, 0.000000000000000e+00, 3.056674180913019e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921678640296e-05, 2.511089387646030e-03, 2.639261297722815e-04, 1.100920789102706e+05, 4.571089044981575e-03, 9.384737900059278e-27
9073, 5.832844608152015e-01, 6.130566719633418e-02, 2.609193456959634e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617445399690658e+03, 1.000000000000000e-10, 2.780028154339945e+14, 2.246978159876262e+03, 3.000011473816961e+02, 0.000000000000000e+00, 3.056694985177134e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921680298244e-05, 2.511567736902991e-03, 2.639764063051970e-04, 1.101159018997954e+05, 4.571697568914719e-03, 9.385492885614784e-27
9074, 5.826312324081000e-01, 6.123701012415195e-02, 2.609206092243741e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617472609304008e+03, 1.000000000000000e-10, 2.779818358186296e+14, 2.246989043721602e+03, 3.000011477322423e+02, 0.000000000000000e+00, 3.056715509841205e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921681956933e-05, 2.512046394088917e-03, 2.640267152026055e-04, 1.101397496920376e+05, 4.572306215215993e-03, 9.386246671027610e-27
9075, 5.819780040009976e-01, 6.116835305196966e-02, 2.609218553388884e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617499444017320e+03, 1.000000000000000e-10, 2.779608928678518e+14, 2.246999777606927e+03, 3.000011480833869e+02, 0.000000000000000e+00, 3.056735751711939e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921683618453e-05, 2.512525320776901e-03, 2.640770524258944e-04, 1.101636206710125e+05, 4.572914816379398e-03, 9.386998705536289e-27
9076, 5.813247755938962e-01, 6.109969597978743e-02, 2.609230838391308e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617525899512815e+03, 1.000000000000000e-10, 2.779399552814761e+14, 2.247010359805125e+03, 3.000011484349263e+02, 0.000000000000000e+00, 3.056755707532363e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921685281840e-05, 2.513004569573405e-03, 2.641274235042257e-04, 1.101875172094306e+05, 4.573523677740253e-03, 9.387750038438738e-27
9077, 5.806715471867947e-01, 6.103103890760520e-02, 2.609242945209490e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617551971393333e+03, 1.000000000000000e-10, 2.779190389860687e+14, 2.247020788557331e+03, 3.000011487867607e+02, 0.000000000000000e+00, 3.056775373985628e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921686946624e-05, 2.513484103763720e-03, 2.641778245784927e-04, 1.102114377556005e+05, 4.574132634695565e-03, 9.388500124165157e-27
9078, 5.800183187796928e-01, 6.096238183542296e-02, 2.609254871747819e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617577655155987e+03, 1.000000000000000e-10, 2.778981496617416e+14, 2.247031062062393e+03, 3.000011491393624e+02, 0.000000000000000e+00, 3.056794747675131e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921688615039e-05, 2.513963918625375e-03, 2.642282551526130e-04, 1.102353821070032e+05, 4.574741636030722e-03, 9.389248762808879e-27
9079, 5.793650903725909e-01, 6.089372476324068e-02, 2.609266615758087e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617602945942707e+03, 1.000000000000000e-10, 2.778772869506208e+14, 2.247041178377081e+03, 3.000011494917806e+02, 0.000000000000000e+00, 3.056813824936349e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921690282585e-05, 2.514444004748822e-03, 2.642787142374796e-04, 1.102593498274030e+05, 4.575350676006716e-03, 9.389995957828668e-27
9080, 5.787118619654890e-01, 6.082506769105844e-02, 2.609278174764511e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617627838445172e+03, 1.000000000000000e-10, 2.778564358311641e+14, 2.247051135378067e+03, 3.000011498451845e+02, 0.000000000000000e+00, 3.056832601765125e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921691954796e-05, 2.514924370534159e-03, 2.643292027159782e-04, 1.102833413006385e+05, 4.575959885869998e-03, 9.390742207459471e-27
9081, 5.780586335583875e-01, 6.075641061887621e-02, 2.609289546087191e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617652326876696e+03, 1.000000000000000e-10, 2.778356126367680e+14, 2.247060930750677e+03, 3.000011501986660e+02, 0.000000000000000e+00, 3.056851073796469e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921693627374e-05, 2.515404982631638e-03, 2.643797170830331e-04, 1.103073550941199e+05, 4.576569100638194e-03, 9.391486949643320e-27
9082, 5.774054051512860e-01, 6.068775354669398e-02, 2.609300726944878e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617676405247673e+03, 1.000000000000000e-10, 2.778148145017463e+14, 2.247070562099068e+03, 3.000011505521325e+02, 0.000000000000000e+00, 3.056869236512318e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921695299880e-05, 2.515885841849000e-03, 2.644302574232715e-04, 1.103313913353760e+05, 4.577178344517497e-03, 9.392230270687471e-27
9083, 5.767521767441837e-01, 6.061909647451169e-02, 2.609311714730274e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617700067957227e+03, 1.000000000000000e-10, 2.777940333335358e+14, 2.247080027182889e+03, 3.000011509062508e+02, 0.000000000000000e+00, 3.056887085687842e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921696975471e-05, 2.516366952054834e-03, 2.644808241435342e-04, 1.103554502531726e+05, 4.577787687577823e-03, 9.392972434317445e-27
9084, 5.760989483370822e-01, 6.055043940232946e-02, 2.609322506775108e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617723309253585e+03, 1.000000000000000e-10, 2.777732786284668e+14, 2.247089323701433e+03, 3.000011512606401e+02, 0.000000000000000e+00, 3.056904616984380e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921698652344e-05, 2.516848295947820e-03, 2.645314154253792e-04, 1.103795311319339e+05, 4.578397035682686e-03, 9.393713109385676e-27
9085, 5.754457199299807e-01, 6.048178233014723e-02, 2.609333100333737e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617746123225387e+03, 1.000000000000000e-10, 2.777525500763467e+14, 2.247098449290153e+03, 3.000011516152927e+02, 0.000000000000000e+00, 3.056921825942894e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921700330462e-05, 2.517329866764417e-03, 2.645820305576575e-04, 1.104036337273146e+05, 4.579006385091974e-03, 9.394452295953424e-27
9086, 5.747924915228784e-01, 6.041312525796497e-02, 2.609343492613536e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617768503865412e+03, 1.000000000000000e-10, 2.777318393541006e+14, 2.247107401546163e+03, 3.000011519704827e+02, 0.000000000000000e+00, 3.056938708032039e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921702011123e-05, 2.517811671779210e-03, 2.646326703053379e-04, 1.104277584102952e+05, 4.579615810932102e-03, 9.395190264978960e-27
9087, 5.741392631157769e-01, 6.034446818578271e-02, 2.609353680792626e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617790445089289e+03, 1.000000000000000e-10, 2.777111555449495e+14, 2.247116178035714e+03, 3.000011523257289e+02, 0.000000000000000e+00, 3.056955258662274e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921703692052e-05, 2.518293692885426e-03, 2.646833327651252e-04, 1.104519044400792e+05, 4.580225221694783e-03, 9.395926698569988e-27
9088, 5.734860347086750e-01, 6.027581111360047e-02, 2.609363661997846e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617811940720432e+03, 1.000000000000000e-10, 2.776904989466468e+14, 2.247124776288172e+03, 3.000011526815205e+02, 0.000000000000000e+00, 3.056971473174495e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921705375560e-05, 2.518775923316117e-03, 2.647340172257016e-04, 1.104760715720667e+05, 4.580834608610703e-03, 9.396661575747262e-27
9089, 5.728328063015731e-01, 6.020715404141821e-02, 2.609373433365393e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617832984585422e+03, 1.000000000000000e-10, 2.776698612490973e+14, 2.247133193834168e+03, 3.000011530374404e+02, 0.000000000000000e+00, 3.056987346911990e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921707059675e-05, 2.519258377419932e-03, 2.647847251953703e-04, 1.105002604895045e+05, 4.581444053181019e-03, 9.397395166878722e-27
9090, 5.721795778944716e-01, 6.013849696923598e-02, 2.609382991997710e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617853570449811e+03, 1.000000000000000e-10, 2.776492543499425e+14, 2.247141428179923e+03, 3.000011533936931e+02, 0.000000000000000e+00, 3.057002875172011e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921708745366e-05, 2.519741026616861e-03, 2.648354536701054e-04, 1.105244699937894e+05, 4.582053431073902e-03, 9.398127058369529e-27
9091, 5.715263494873692e-01, 6.006983989705370e-02, 2.609392334991159e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617873692064540e+03, 1.000000000000000e-10, 2.776286692593089e+14, 2.247149476825814e+03, 3.000011537504021e+02, 0.000000000000000e+00, 3.057018053240789e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921710433214e-05, 2.520223884521365e-03, 2.648862040809002e-04, 1.105487007356102e+05, 4.582662828734208e-03, 9.398857543482708e-27
9092, 5.708731210802678e-01, 6.000118282487146e-02, 2.609401459465458e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617893343220022e+03, 1.000000000000000e-10, 2.776081102018144e+14, 2.247157337288007e+03, 3.000011541071132e+02, 0.000000000000000e+00, 3.057032876434329e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921712121074e-05, 2.520706940971378e-03, 2.649369753597421e-04, 1.105729523278372e+05, 4.583272201911781e-03, 9.399586468315775e-27
9093, 5.702198926731663e-01, 5.993252575268923e-02, 2.609410362520179e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617912517679173e+03, 1.000000000000000e-10, 2.775875769668259e+14, 2.247165007071668e+03, 3.000011544642203e+02, 0.000000000000000e+00, 3.057047340047897e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921713810806e-05, 2.521190194564391e-03, 2.649877673590021e-04, 1.105972247712238e+05, 4.583881550915829e-03, 9.400313829001210e-27
9094, 5.695666642660639e-01, 5.986386868050694e-02, 2.609419041289992e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617931209274951e+03, 1.000000000000000e-10, 2.775670693413147e+14, 2.247172483709979e+03, 3.000011548218224e+02, 0.000000000000000e+00, 3.057061439429587e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921715502882e-05, 2.521673642499116e-03, 2.650385797844721e-04, 1.106215180035516e+05, 4.584490874809835e-03, 9.401039621881003e-27
9095, 5.689134358589625e-01, 5.979521160832471e-02, 2.609427492937674e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617949411890676e+03, 1.000000000000000e-10, 2.775465888159036e+14, 2.247179764756269e+03, 3.000011551794764e+02, 0.000000000000000e+00, 3.057075169965489e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921717195202e-05, 2.522157284278569e-03, 2.650894125838269e-04, 1.106458320650561e+05, 4.585100160683499e-03, 9.401763785689979e-27
9096, 5.682602074518606e-01, 5.972655453614248e-02, 2.609435714638677e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617967119457348e+03, 1.000000000000000e-10, 2.775261348293590e+14, 2.247186847782938e+03, 3.000011555378279e+02, 0.000000000000000e+00, 3.057088527077653e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921718890823e-05, 2.522641115764103e-03, 2.651402653221114e-04, 1.106701668354813e+05, 4.585709409245110e-03, 9.402486328692064e-27
9097, 5.676069790447591e-01, 5.965789746396025e-02, 2.609443703615152e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.617984325979481e+03, 1.000000000000000e-10, 2.775057080149173e+14, 2.247193730391791e+03, 3.000011558960796e+02, 0.000000000000000e+00, 3.057101506243583e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921720585973e-05, 2.523125139197116e-03, 2.651911382349962e-04, 1.106945224753027e+05, 4.586318617157336e-03, 9.403207218854345e-27
9098, 5.669537506376572e-01, 5.958924039177796e-02, 2.609451457129686e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.618001025572214e+03, 1.000000000000000e-10, 2.774853076326510e+14, 2.247200410228884e+03, 3.000011562546926e+02, 0.000000000000000e+00, 3.057114103024234e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921722282830e-05, 2.523609354575602e-03, 2.652420313219657e-04, 1.107188990495136e+05, 4.586927790369939e-03, 9.403926470810849e-27
9099, 5.663005222305553e-01, 5.952058331959573e-02, 2.609458972472016e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.618017212400304e+03, 1.000000000000000e-10, 2.774649355821180e+14, 2.247206884960120e+03, 3.000011566136564e+02, 0.000000000000000e+00, 3.057126313017983e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921723981349e-05, 2.524093756632402e-03, 2.652929440296897e-04, 1.107432963894052e+05, 4.587536908227731e-03, 9.404644009841284e-27
9100, 5.656472938234538e-01, 5.945192624741349e-02, 2.609466246992269e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.618032880757240e+03, 1.000000000000000e-10, 2.774445885616539e+14, 2.247213152302895e+03, 3.000011569728917e+02, 0.000000000000000e+00, 3.057138131920314e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921725681152e-05, 2.524578355919643e-03, 2.653438774672756e-04, 1.107677150223667e+05, 4.588146007471601e-03, 9.405359937723610e-27
9101, 5.649940654163523e-01, 5.938326917523126e-02, 2.609473278071827e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.618048025005644e+03, 1.000000000000000e-10, 2.774242779971876e+14, 2.247219210002256e+03, 3.000011573324178e+02, 0.000000000000000e+00, 3.057149555478859e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921727382331e-05, 2.525063129073981e-03, 2.653948291788666e-04, 1.107921539908567e+05, 4.588754972170459e-03, 9.406073857074067e-27
9102, 5.643408370092500e-01, 5.931461210304897e-02, 2.609480063147782e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.618062639633405e+03, 1.000000000000000e-10, 2.774039866967622e+14, 2.247225055853361e+03, 3.000011576925384e+02, 0.000000000000000e+00, 3.057160579535741e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921729086322e-05, 2.525548109402484e-03, 2.654458026654127e-04, 1.108166148266397e+05, 4.589363974667602e-03, 9.406786340911192e-27
9103, 5.636876086021485e-01, 5.924595503086674e-02, 2.609486599699344e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.618076719202329e+03, 1.000000000000000e-10, 2.773837305046667e+14, 2.247230687680930e+03, 3.000011580526619e+02, 0.000000000000000e+00, 3.057171199988839e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921730790328e-05, 2.526033266724641e-03, 2.654967947547245e-04, 1.108410962741248e+05, 4.589972856263180e-03, 9.407496842322903e-27
9104, 5.630343801950466e-01, 5.917729795868451e-02, 2.609492885247403e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.618090258385980e+03, 1.000000000000000e-10, 2.773635003091716e+14, 2.247236103354391e+03, 3.000011584133733e+02, 0.000000000000000e+00, 3.057181412820336e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921732497116e-05, 2.526518615270637e-03, 2.655478069424887e-04, 1.108655990238011e+05, 4.590581705119672e-03, 9.408205660737752e-27
9105, 5.623811517879451e-01, 5.910864088650228e-02, 2.609498917357183e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.618103251934247e+03, 1.000000000000000e-10, 2.773432911727058e+14, 2.247241300773698e+03, 3.000011587742359e+02, 0.000000000000000e+00, 3.057191214069984e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921734204619e-05, 2.527004165022028e-03, 2.655988402778994e-04, 1.108901235807725e+05, 4.591190571048146e-03, 9.408912954316857e-27
9106, 5.617279233808432e-01, 5.903998381431999e-02, 2.609504693629583e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.618115694681533e+03, 1.000000000000000e-10, 2.773231160251374e+14, 2.247246277872612e+03, 3.000011591352248e+02, 0.000000000000000e+00, 3.057200599841287e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921735912719e-05, 2.527489902711494e-03, 2.656498933662003e-04, 1.109146694311191e+05, 4.591799334759086e-03, 9.409618275202060e-27
9107, 5.610746949737413e-01, 5.897132674213776e-02, 2.609510211691744e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.618127581535808e+03, 1.000000000000000e-10, 2.773029794448866e+14, 2.247251032614322e+03, 3.000011594972265e+02, 0.000000000000000e+00, 3.057209566293243e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921737625612e-05, 2.527975812960504e-03, 2.657009645912765e-04, 1.109392359670055e+05, 4.592407944136029e-03, 9.410321458776930e-27
9108, 5.604214665666394e-01, 5.890266966995550e-02, 2.609515469219708e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.618138907468744e+03, 1.000000000000000e-10, 2.772828615104538e+14, 2.247255562987496e+03, 3.000011598589075e+02, 0.000000000000000e+00, 3.057218109632900e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921739336987e-05, 2.528461938023108e-03, 2.657520583943153e-04, 1.109638251093555e+05, 4.593016602454840e-03, 9.411023172039737e-27
9109, 5.597682381595379e-01, 5.883401259777327e-02, 2.609520463885774e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.618149667484860e+03, 1.000000000000000e-10, 2.772627796455892e+14, 2.247259866993943e+03, 3.000011602211183e+02, 0.000000000000000e+00, 3.057226226092085e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921741050869e-05, 2.528948244639354e-03, 2.658031712792668e-04, 1.109884354668999e+05, 4.593625134949700e-03, 9.411722814681812e-27
9110, 5.591150097524360e-01, 5.876535552559103e-02, 2.609525193394393e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.618159856643630e+03, 1.000000000000000e-10, 2.772427385925008e+14, 2.247263942657451e+03, 3.000011605839477e+02, 0.000000000000000e+00, 3.057233911944075e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921742767679e-05, 2.529434717334575e-03, 2.658543016198926e-04, 1.110130664287007e+05, 4.594233488045764e-03, 9.412420216701584e-27
9111, 5.584617813453341e-01, 5.869669845340875e-02, 2.609529655461345e-02, 0.000000000000000e+00, 0.000000000000000e+00, 5.618169470016027e+03, 1.000000000000000e-10, 2.772227060104013e+14, 2.247267788006409e+03, 3.000011609467961e+02, 0.000000000000000e+00, 3.057241163470823e-02, 0.000000000000000e+00, 0.000000000000000e+00, 1.845921744484577e-05, 2.529921417707888e-03, 2.659054558904332e-04, 1.110377207662356e+05, 4.594841985639478e-03, 9.413116467198888e-27
